agent_code,total_policies,avg_policies,nill_rate,avg_ANBP,avg_income,avg_customers,avg_proposals,active_months,cluster,performance_group,recommendation,PCA1,PCA2,is_nill
bf5d0f57,318,19.875,0.125,1243500.5,276938.75,14.6875,17.875,16,2,High,"Retention incentives, high-value leads",0.6606087636909714,-0.5655799678509704,False
bf8243b7,159,19.875,0.125,1204445.125,264752.25,17.0,18.5,8,1,Low,"Mentoring, onboarding refreshers",0.5844525527079563,-2.180361522880911,False
bf9913dd,379,18.047619047619047,0.23809523809523808,1020701.8571428572,285484.8095238095,14.666666666666666,19.285714285714285,21,2,High,"Retention incentives, high-value leads",-0.22379704108709703,0.6643065511748235,False
c09a315b,180,20.0,0.2222222222222222,726789.3333333334,193290.88888888888,14.444444444444445,19.666666666666668,9,0,Mid,"Targeted training, quote-to-sale improvement",-1.2459810529672126,-1.6466621038876212,False
c158de38,471,22.428571428571427,0.09523809523809523,1130286.0952380951,218711.7142857143,14.333333333333334,19.61904761904762,21,2,High,"Retention incentives, high-value leads",1.058239397920905,0.9820118341308257,False
c1843069,407,19.38095238095238,0.047619047619047616,1103801.4761904762,218051.52380952382,15.80952380952381,16.142857142857142,21,2,High,"Retention incentives, high-value leads",-0.1655252775323383,0.5250971032711047,False
c1dc776a,414,21.789473684210527,0.05263157894736842,1105009.7368421052,230019.2105263158,17.157894736842106,17.473684210526315,19,2,High,"Retention incentives, high-value leads",0.7490359193465745,0.4543911578040792,False
c2149c07,358,18.842105263157894,0.2631578947368421,1282832.6315789474,286581.2105263158,14.105263157894736,19.42105263157895,19,2,High,"Retention incentives, high-value leads",0.40267987054490806,0.2070742635428268,False
c21ae5a1,59,29.5,0.0,1424715.5,332153.5,15.0,24.5,2,1,Low,"Mentoring, onboarding refreshers",5.153208058788836,-3.660890061696791,False
c2370af2,456,21.714285714285715,0.09523809523809523,1113769.5714285714,202840.2857142857,17.476190476190474,18.761904761904763,21,2,High,"Retention incentives, high-value leads",0.6876390466062979,1.0846073308284798,False
c2893bda,434,20.666666666666668,0.047619047619047616,1120414.4285714286,240837.52380952382,15.095238095238095,17.19047619047619,21,2,High,"Retention incentives, high-value leads",0.5319858038806269,0.6380748390221316,False
c2c07b05,246,15.375,0.1875,864198.0625,215110.4375,15.3125,12.8125,16,0,Mid,"Targeted training, quote-to-sale improvement",-2.9497104515167605,-0.8233550223863682,False
c2d274aa,430,20.476190476190474,0.14285714285714285,1076297.0,255979.38095238095,18.285714285714285,17.476190476190474,21,2,High,"Retention incentives, high-value leads",0.33281133078439973,0.9590381177640349,False
c30cd7d8,365,17.38095238095238,0.19047619047619047,916037.0476190476,235255.52380952382,16.428571428571427,16.571428571428573,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.3263699262669788,0.6120843754584637,False
c32ae63f,394,18.761904761904763,0.09523809523809523,901757.7142857143,172486.7142857143,16.333333333333332,16.095238095238095,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.2910632360526524,0.6854701863330184,False
c363b1ad,104,14.857142857142858,0.2857142857142857,256596.42857142858,104114.71428571429,14.428571428571429,13.571428571428571,7,0,Mid,"Targeted training, quote-to-sale improvement",-5.657000230219565,-2.178874632316703,False
c369446c,268,19.142857142857142,0.14285714285714285,834730.8571428572,195981.85714285713,16.642857142857142,17.0,14,0,Mid,"Targeted training, quote-to-sale improvement",-1.252432689328819,-0.7085876443948644,False
c37c0096,381,18.142857142857142,0.14285714285714285,989408.619047619,217891.80952380953,15.333333333333334,15.285714285714286,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.2765641860820514,0.49534850171924993,False
c37f2ebf,29,29.0,0.0,767659.0,120520.0,13.0,24.0,1,1,Low,"Mentoring, onboarding refreshers",1.6803138112297191,-3.581510873367383,False
c3e9a960,162,27.0,0.0,1381270.0,270790.0,15.5,22.166666666666668,6,1,Low,"Mentoring, onboarding refreshers",3.6680587580886814,-2.6026201729208758,False
c488b483,375,17.857142857142858,0.19047619047619047,913653.1428571428,209070.61904761905,14.714285714285714,17.428571428571427,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.3291329671582721,0.6275926963167373,False
c4c83ee6,178,22.25,0.125,1379093.75,239642.875,18.125,19.625,8,1,Low,"Mentoring, onboarding refreshers",1.539648491029083,-2.0063639778829407,False
c54b46f0,469,22.333333333333332,0.0,1447830.857142857,306234.09523809527,14.904761904761905,17.476190476190474,21,2,High,"Retention incentives, high-value leads",2.3856706787688635,0.5521196877153864,False
c54be95a,62,31.0,0.0,2322392.0,470784.0,15.5,23.5,2,1,Low,"Mentoring, onboarding refreshers",8.339713796809477,-4.185875209468129,False
c557ab5f,414,24.352941176470587,0.058823529411764705,1104556.705882353,192648.0,16.294117647058822,18.352941176470587,17,2,High,"Retention incentives, high-value leads",1.0837825428650507,0.2449673531934372,False
c58bfa6e,501,23.857142857142858,0.0,922851.9523809524,203017.04761904763,14.0,19.047619047619047,21,2,High,"Retention incentives, high-value leads",1.0351466069548283,1.066453800046048,False
c58e2412,395,18.80952380952381,0.14285714285714285,773799.1428571428,187668.38095238095,16.476190476190474,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5084395831143103,0.822851155418612,False
c62748b6,349,20.529411764705884,0.0,1090854.3529411764,223244.9411764706,15.705882352941176,16.705882352941178,17,2,High,"Retention incentives, high-value leads",0.34185179438620283,-0.31655954409976855,False
c659c596,387,18.428571428571427,0.14285714285714285,1064081.3333333333,223020.04761904763,15.857142857142858,17.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.5736850774102504,0.6097972349677746,False
c698da4c,320,15.238095238095237,0.14285714285714285,877276.8571428572,216174.09523809524,14.238095238095237,13.285714285714286,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.6474172822548554,0.06154728123844039,False
c71f9dae,474,22.571428571428573,0.0,1163780.2857142857,223400.80952380953,16.523809523809526,17.428571428571427,21,2,High,"Retention incentives, high-value leads",1.204105165186518,0.886802179147206,False
c724fffa,460,21.904761904761905,0.09523809523809523,1414542.9047619049,270393.5714285714,14.285714285714286,18.142857142857142,21,2,High,"Retention incentives, high-value leads",1.6616190881795325,0.6799276185825708,False
c7627e42,440,20.952380952380953,0.14285714285714285,1063844.380952381,254989.04761904763,16.285714285714285,17.476190476190474,21,2,High,"Retention incentives, high-value leads",0.3145814892049461,0.8933899385417463,False
c766025d,372,17.714285714285715,0.14285714285714285,797993.2380952381,268711.4761904762,14.285714285714286,17.523809523809526,21,2,High,"Retention incentives, high-value leads",-0.9322132904870001,0.5037261061181136,False
c7ee131e,440,23.157894736842106,0.0,964704.7894736842,199973.68421052632,17.105263157894736,17.842105263157894,19,2,High,"Retention incentives, high-value leads",0.7838366579440601,0.6242896371314368,False
c7f5a4a2,347,16.523809523809526,0.2857142857142857,941000.8095238095,272969.09523809527,14.714285714285714,18.428571428571427,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.2067626706858952,0.5706760116565636,False
c80fe406,412,19.61904761904762,0.14285714285714285,1065829.9047619049,262564.4285714286,15.761904761904763,18.476190476190474,21,2,High,"Retention incentives, high-value leads",0.2856094791808028,0.7485649822474338,False
c823ce77,427,20.333333333333332,0.09523809523809523,1207116.5238095238,251686.7142857143,15.571428571428571,15.857142857142858,21,2,High,"Retention incentives, high-value leads",0.27528150934321577,0.5876526539951261,False
c82ac81c,207,20.7,0.1,1098258.4,310124.6,16.0,19.2,10,1,Low,"Mentoring, onboarding refreshers",1.134508291054864,-1.757139507994562,False
c8377e37,388,18.476190476190474,0.14285714285714285,1025966.4761904762,225187.04761904763,14.428571428571429,17.238095238095237,21,2,High,"Retention incentives, high-value leads",-0.680153421153989,0.5411851042245781,False
c84e7e18,427,20.333333333333332,0.09523809523809523,1158078.142857143,246500.47619047618,15.714285714285714,18.238095238095237,21,2,High,"Retention incentives, high-value leads",0.6496361848283679,0.7301373322987665,False
c8c41b33,174,24.857142857142858,0.0,1364159.142857143,268318.28571428574,14.571428571428571,20.0,7,1,Low,"Mentoring, onboarding refreshers",2.686234449555701,-2.5571709609841746,False
c9978400,197,24.625,0.0,1343932.0,327569.0,15.125,19.125,8,1,Low,"Mentoring, onboarding refreshers",2.931407756527046,-2.3764194865977633,False
c9e6afaa,91,22.75,0.0,1859590.75,451300.5,15.0,16.5,4,1,Low,"Mentoring, onboarding refreshers",4.027504159819779,-3.899437789706438,False
ca469b41,172,11.466666666666667,0.4,571572.6,139948.46666666667,16.0,13.666666666666666,15,0,Mid,"Targeted training, quote-to-sale improvement",-5.680102539382915,-0.7571220681189066,False
ca47ecd8,402,19.142857142857142,0.14285714285714285,1035539.619047619,226684.66666666666,17.047619047619047,17.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.4305174557329342,0.7642711585120527,False
ca83af7e,458,21.80952380952381,0.047619047619047616,1370258.142857143,321688.95238095237,14.619047619047619,18.333333333333332,21,2,High,"Retention incentives, high-value leads",2.210092672846532,0.5936655114393958,False
cacadff9,478,23.9,0.05,1188473.55,235022.35,14.75,19.45,20,2,High,"Retention incentives, high-value leads",1.7815351740123822,0.810918475805701,False
cb64180e,105,26.25,0.0,1679484.75,294216.75,15.0,19.25,4,1,Low,"Mentoring, onboarding refreshers",3.656984760635554,-3.459195759899607,False
cbb419aa,229,22.9,0.0,1120215.6,204141.7,13.2,17.7,10,1,Low,"Mentoring, onboarding refreshers",0.7315987387345014,-1.9118346364813528,False
cbb757f5,174,13.384615384615385,0.38461538461538464,837306.3076923077,278509.46153846156,16.53846153846154,16.307692307692307,13,0,Mid,"Targeted training, quote-to-sale improvement",-2.92846503852825,-1.1235829326409936,False
cc266f37,461,21.952380952380953,0.09523809523809523,989906.619047619,227436.2857142857,15.428571428571429,19.428571428571427,21,2,High,"Retention incentives, high-value leads",0.7259499691460658,1.0358913738413127,False
cc2832ba,428,20.38095238095238,0.0,1102573.4285714286,224305.2857142857,15.476190476190476,15.476190476190476,21,2,High,"Retention incentives, high-value leads",0.13304915721525468,0.5137640814231405,False
cc3dfb6a,142,23.666666666666668,0.0,1105671.0,242489.83333333334,15.666666666666666,18.5,6,1,Low,"Mentoring, onboarding refreshers",1.3723159360907324,-2.7115581882925435,False
ccd937b8,474,22.571428571428573,0.09523809523809523,1189313.1904761905,222538.95238095237,14.476190476190476,19.857142857142858,21,2,High,"Retention incentives, high-value leads",1.3069025982496696,0.9892396513747319,False
cd1f2573,480,22.857142857142858,0.0,1346177.6666666667,233735.61904761905,16.476190476190474,18.095238095238095,21,2,High,"Retention incentives, high-value leads",1.8903956580937666,0.8599274273352018,False
cd20229a,490,23.333333333333332,0.0,1070747.9523809524,230942.90476190476,15.142857142857142,18.047619047619047,21,2,High,"Retention incentives, high-value leads",1.3030277650641982,0.9425080943979047,False
cdb79d6f,386,18.38095238095238,0.09523809523809523,858677.8571428572,229122.7619047619,14.333333333333334,16.0,21,2,High,"Retention incentives, high-value leads",-1.1139079414472488,0.4673021038832407,False
cdbf502d,377,17.952380952380953,0.19047619047619047,883125.5238095238,203440.80952380953,14.80952380952381,16.19047619047619,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.685612532833248,0.6068532658849404,False
cde44f96,51,17.0,0.0,1355828.0,250131.66666666666,12.0,13.333333333333334,3,1,Low,"Mentoring, onboarding refreshers",-0.6922855009769552,-4.1134433777380455,False
ce0fda0a,429,20.428571428571427,0.14285714285714285,1324338.7142857143,275793.7619047619,15.238095238095237,19.38095238095238,21,2,High,"Retention incentives, high-value leads",1.306161528415755,0.726736812744959,False
ce838c4f,492,23.428571428571427,0.0,1515011.761904762,330858.14285714284,16.095238095238095,19.142857142857142,21,2,High,"Retention incentives, high-value leads",3.3837549504153692,0.7681083713403375,False
ced0898f,440,20.952380952380953,0.09523809523809523,836456.6666666666,219057.09523809524,14.619047619047619,17.761904761904763,21,2,High,"Retention incentives, high-value leads",-0.29074859019156757,0.8707909393319292,False
cf65cb6d,397,18.904761904761905,0.09523809523809523,1078359.619047619,215186.90476190476,15.047619047619047,16.333333333333332,21,2,High,"Retention incentives, high-value leads",-0.5316640665757398,0.5117174146675461,False
cfbc51d8,447,21.285714285714285,0.047619047619047616,958001.3333333334,187219.14285714287,14.714285714285714,17.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.1712477053796602,0.8034563672536589,False
d036ff5d,407,19.38095238095238,0.09523809523809523,789086.0,160689.2857142857,15.952380952380953,15.904761904761905,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5559561412738405,0.7809728069585774,False
d05744f2,448,21.333333333333332,0.047619047619047616,1177677.9523809524,227875.95238095237,14.428571428571429,17.571428571428573,21,2,High,"Retention incentives, high-value leads",0.7499780287506103,0.6792436183665967,False
d125cd5b,409,19.476190476190474,0.047619047619047616,1073361.8095238095,247550.38095238095,15.047619047619047,14.904761904761905,21,2,High,"Retention incentives, high-value leads",-0.2730047969868502,0.4109598471512279,False
d1498ea3,374,17.80952380952381,0.19047619047619047,907217.7619047619,262469.95238095237,14.666666666666666,16.523809523809526,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.1175636916610616,0.5203100039942788,False
d181f3b3,379,18.047619047619047,0.047619047619047616,913070.3333333334,187272.42857142858,13.428571428571429,14.904761904761905,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.4929304525344431,0.2850119748110415,False
d189701f,476,22.666666666666668,0.09523809523809523,1239037.1904761905,275082.90476190473,16.761904761904763,20.095238095238095,21,2,High,"Retention incentives, high-value leads",2.0140058148160427,1.0731931317253407,False
d21ce4ef,264,24.0,0.0,1467505.1818181819,233543.18181818182,16.727272727272727,19.636363636363637,11,1,Low,"Mentoring, onboarding refreshers",2.547724260587155,-1.4729400090251086,False
d28046bc,498,23.714285714285715,0.09523809523809523,908511.5238095238,214487.85714285713,16.476190476190474,20.047619047619047,21,2,High,"Retention incentives, high-value leads",1.0056071217534779,1.3725846377474784,False
d2b2da59,366,17.428571428571427,0.047619047619047616,838303.0952380953,185765.52380952382,16.904761904761905,14.095238095238095,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.8281170567158171,0.4284434825149034,False
d360368b,363,17.285714285714285,0.19047619047619047,806792.619047619,198814.14285714287,13.714285714285714,16.952380952380953,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.9161621464930962,0.5352982756662295,False
d39eadba,389,18.523809523809526,0.0,839112.1904761905,158489.14285714287,14.095238095238095,13.476190476190476,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.8739560260541621,0.31273558914716354,False
d3b44e44,406,19.333333333333332,0.047619047619047616,1181784.142857143,253513.85714285713,15.333333333333334,15.476190476190476,21,2,High,"Retention incentives, high-value leads",0.11720079572483347,0.3879819113747742,False
d3e24bb5,442,21.047619047619047,0.09523809523809523,810421.4285714285,166489.85714285713,13.904761904761905,18.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.6923253042475047,0.926540944036851,False
d3ec8dac,352,22.0,0.0,812183.6875,178216.1875,16.5625,16.125,16,2,High,"Retention incentives, high-value leads",-0.4251842168291846,-0.23265491623794715,False
d4691742,31,10.333333333333334,0.3333333333333333,448040.3333333333,126676.0,15.333333333333334,17.333333333333332,3,0,Mid,"Targeted training, quote-to-sale improvement",-5.340871610022946,-2.848018160106354,False
d4876e5e,373,20.72222222222222,0.05555555555555555,1058958.5,223459.5,15.0,16.444444444444443,18,2,High,"Retention incentives, high-value leads",0.020186160604762086,-0.03518360284605896,False
d4e550ef,403,19.19047619047619,0.09523809523809523,1024819.4761904762,230716.90476190476,15.476190476190476,17.714285714285715,21,2,High,"Retention incentives, high-value leads",-0.1413810654430328,0.6367528274472081,False
d4e99858,403,19.19047619047619,0.14285714285714285,909578.5714285715,200041.7142857143,17.666666666666668,16.952380952380953,21,2,High,"Retention incentives, high-value leads",-0.905342061678756,0.8852622123860213,False
d5479db4,272,22.666666666666668,0.0,846707.8333333334,165331.0,15.916666666666666,17.916666666666668,12,2,High,"Retention incentives, high-value leads",-0.026531179568232,-1.1047247758562047,False
d55b8d32,445,21.19047619047619,0.09523809523809523,1180071.380952381,252418.19047619047,14.666666666666666,18.571428571428573,21,2,High,"Retention incentives, high-value leads",0.9589662179366387,0.7594095017886162,False
d59044e1,391,18.61904761904762,0.09523809523809523,891437.1904761905,176881.42857142858,15.904761904761905,15.19047619047619,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.5238764669224807,0.6011330538508002,False
d619d6ac,405,23.823529411764707,0.0,1043415.0,247513.58823529413,15.235294117647058,18.823529411764707,17,2,High,"Retention incentives, high-value leads",1.578296669376949,0.03548099496441567,False
d67db6dc,359,21.11764705882353,0.058823529411764705,1113618.1764705882,197355.64705882352,15.0,17.058823529411764,17,2,High,"Retention incentives, high-value leads",0.11468583880689527,-0.19192048433838724,False
d6d1f534,390,18.571428571428573,0.19047619047619047,804439.5238095238,206829.61904761905,16.857142857142858,17.857142857142858,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.244482026297583,0.9067751192312055,False
d70de9a7,446,21.238095238095237,0.047619047619047616,955945.380952381,195730.85714285713,14.047619047619047,17.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.05251955041053335,0.7671665957837247,False
d79899e1,480,22.857142857142858,0.047619047619047616,1013347.3333333334,214899.7142857143,15.142857142857142,19.666666666666668,21,2,High,"Retention incentives, high-value leads",1.1032861923099753,1.0692473480222036,False
d7f98932,395,18.80952380952381,0.09523809523809523,1092744.4761904762,242209.90476190476,14.380952380952381,17.047619047619047,21,2,High,"Retention incentives, high-value leads",-0.1747565493084356,0.4553616909361512,False
d844716f,292,19.466666666666665,0.06666666666666667,1186640.1333333333,212154.0,15.6,16.0,15,2,High,"Retention incentives, high-value leads",-0.22484881385965083,-0.8352940471630876,False
d855185c,410,19.523809523809526,0.19047619047619047,838570.2857142857,230803.80952380953,15.714285714285714,18.095238095238095,21,2,High,"Retention incentives, high-value leads",-0.7658994418888455,0.9109227838602189,False
d86153e3,362,17.238095238095237,0.09523809523809523,1005756.6666666666,256557.2380952381,16.333333333333332,15.714285714285714,21,2,High,"Retention incentives, high-value leads",-0.7940176980884738,0.3612963551077449,False
d87ad660,263,20.23076923076923,0.07692307692307693,1351292.2307692308,291414.07692307694,13.692307692307692,17.0,13,1,Low,"Mentoring, onboarding refreshers",1.0010958350062382,-1.4502320406498816,False
d8e13589,23,23.0,0.0,1095352.0,116462.0,10.0,15.0,1,1,Low,"Mentoring, onboarding refreshers",-0.9109008562749643,-4.316142711452335,False
d94be574,462,22.0,0.09523809523809523,1043864.4285714285,252122.04761904763,13.714285714285714,19.333333333333332,21,2,High,"Retention incentives, high-value leads",0.9599401496078581,0.8800253059984744,False
d9b5233a,180,22.5,0.125,1431462.875,307585.375,12.625,22.0,8,1,Low,"Mentoring, onboarding refreshers",2.53598097604659,-2.3302086864109746,False
d9d6b210,420,22.105263157894736,0.0,1121605.5263157894,211909.31578947368,15.210526315789474,17.263157894736842,19,2,High,"Retention incentives, high-value leads",0.7885826900404633,0.2973090727086487,False
da6dbb08,365,17.38095238095238,0.19047619047619047,1022216.5238095238,207726.80952380953,15.428571428571429,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.3519303465226735,0.5400686558132419,False
db520a0d,442,21.047619047619047,0.09523809523809523,1198642.2857142857,257232.19047619047,17.0,18.61904761904762,21,2,High,"Retention incentives, high-value leads",1.1187762518975608,0.878170032236116,False
dbb83747,410,19.523809523809526,0.047619047619047616,970510.4761904762,218451.52380952382,16.238095238095237,15.761904761904763,21,2,High,"Retention incentives, high-value leads",-0.4858781378937986,0.6040952277477698,False
dbe28988,358,19.88888888888889,0.05555555555555555,1059529.111111111,205857.94444444444,15.88888888888889,16.27777777777778,18,2,High,"Retention incentives, high-value leads",-0.2981388082463526,-0.04641628751227884,False
dbfac7a1,83,16.6,0.2,1177193.4,315523.0,14.6,18.4,5,1,Low,"Mentoring, onboarding refreshers",-0.19890314126738562,-3.0383394973176356,False
dc758a61,411,19.571428571428573,0.09523809523809523,806324.7619047619,190129.47619047618,16.476190476190474,16.095238095238095,21,2,High,"Retention incentives, high-value leads",-1.1734509284025407,0.8029409190191461,False
dc8c2cc3,389,18.523809523809526,0.14285714285714285,691809.1428571428,175002.95238095237,15.571428571428571,17.80952380952381,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.6326720946062236,0.8362941643775071,False
dcc03438,434,20.666666666666668,0.09523809523809523,1070409.4285714286,209106.57142857142,15.380952380952381,17.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.015257015367409869,0.7770301331710657,False
dd4a0d2d,417,19.857142857142858,0.19047619047619047,995372.0476190476,231775.57142857142,14.714285714285714,19.714285714285715,21,2,High,"Retention incentives, high-value leads",-0.03550026085498795,0.894099255137219,False
ddff87dd,351,16.714285714285715,0.2857142857142857,966920.4285714285,246012.66666666666,16.0,19.095238095238095,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.1278915415613455,0.7222689348526165,False
de83f6f4,528,25.142857142857142,0.0,1200048.0476190476,262734.28571428574,16.61904761904762,19.61904761904762,21,2,High,"Retention incentives, high-value leads",2.6415414935285466,1.2179274628658736,False
de9a845f,450,21.428571428571427,0.09523809523809523,1462273.380952381,296242.1904761905,16.0,18.952380952380953,21,2,High,"Retention incentives, high-value leads",2.122496127052645,0.7218320087459676,False
deae5754,417,19.857142857142858,0.0,1145389.8095238095,236423.66666666666,15.476190476190476,16.0,21,2,High,"Retention incentives, high-value leads",0.3249876791338082,0.4481687698289617,False
deb74689,86,14.333333333333334,0.16666666666666666,781527.6666666666,208619.66666666666,15.5,14.5,6,0,Mid,"Targeted training, quote-to-sale improvement",-3.0511208874204736,-2.77895048371286,False
decee04f,463,22.047619047619047,0.0,940204.4285714285,188005.90476190476,15.523809523809524,17.428571428571427,21,2,High,"Retention incentives, high-value leads",0.2720137998272181,0.897305467775266,False
deed0e45,89,29.666666666666668,0.0,1901813.6666666667,355399.0,13.333333333333334,27.666666666666668,3,1,Low,"Mentoring, onboarding refreshers",7.056199024073297,-3.5598417336357397,False
df0aaa8d,431,20.523809523809526,0.09523809523809523,832198.7142857143,204965.66666666666,15.285714285714286,17.571428571428573,21,2,High,"Retention incentives, high-value leads",-0.5203201308769331,0.8738994953025527,False
df2b837a,453,21.571428571428573,0.09523809523809523,1205155.5238095238,251066.52380952382,16.523809523809526,19.142857142857142,21,2,High,"Retention incentives, high-value leads",1.2897458123836627,0.9347037005870713,False
df6c6fee,408,19.428571428571427,0.047619047619047616,1124701.3333333333,217994.38095238095,16.333333333333332,15.904761904761905,21,2,High,"Retention incentives, high-value leads",-0.13919725585373507,0.543843033742456,False
dfc23d44,260,20.0,0.07692307692307693,874102.3846153846,192655.6923076923,15.846153846153847,16.0,13,0,Mid,"Targeted training, quote-to-sale improvement",-1.014656696303536,-1.070785091755502,False
dff6c023,435,20.714285714285715,0.047619047619047616,785970.1428571428,160294.2857142857,15.142857142857142,16.952380952380953,21,2,High,"Retention incentives, high-value leads",-0.8913978194405412,0.8628750672465434,False
e07699d8,444,21.142857142857142,0.14285714285714285,994222.1428571428,260988.66666666666,13.904761904761905,18.904761904761905,21,2,High,"Retention incentives, high-value leads",0.4605015456929542,0.8522048825908587,False
e0a2ad11,436,20.761904761904763,0.047619047619047616,1036098.4761904762,244197.04761904763,12.857142857142858,15.857142857142858,21,2,High,"Retention incentives, high-value leads",0.009926350011446036,0.47917216175388194,False
e0d06535,425,20.238095238095237,0.14285714285714285,1054688.5238095238,246066.33333333334,14.047619047619047,19.047619047619047,21,2,High,"Retention incentives, high-value leads",0.3115473163457128,0.7595463653240195,False
e0d2e878,441,21.0,0.14285714285714285,1006060.0476190476,207805.04761904763,16.238095238095237,18.857142857142858,21,2,High,"Retention incentives, high-value leads",0.11300275694171658,1.0353001286132577,False
e112b2c8,491,23.38095238095238,0.047619047619047616,1380906.9523809524,280308.09523809527,15.571428571428571,18.571428571428573,21,2,High,"Retention incentives, high-value leads",2.3306832696841955,0.8809733370431249,False
e17cec52,446,21.238095238095237,0.047619047619047616,972602.6666666666,239349.0,13.380952380952381,17.571428571428573,21,2,High,"Retention incentives, high-value leads",0.3305839514323135,0.673579940836014,False
e1fdaeaa,498,23.714285714285715,0.047619047619047616,1358061.8095238095,265313.85714285716,15.904761904761905,18.714285714285715,21,2,High,"Retention incentives, high-value leads",2.27672117643224,0.9715419345954257,False
e37f0d57,308,16.210526315789473,0.10526315789473684,888505.2631578947,227656.7894736842,15.842105263157896,13.631578947368421,19,0,Mid,"Targeted training, quote-to-sale improvement",-2.046811029056474,-0.19786719111826115,False
e4892740,371,17.666666666666668,0.19047619047619047,694814.0,190035.38095238095,15.047619047619047,16.61904761904762,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.1636201753852853,0.7010703870525787,False
e4c90b16,466,22.19047619047619,0.0,993454.0952380953,198466.52380952382,12.952380952380953,16.571428571428573,21,2,High,"Retention incentives, high-value leads",0.2068271399761716,0.6805384358053013,False
e523a957,60,15.0,0.25,351493.5,113605.0,16.0,13.5,4,0,Mid,"Targeted training, quote-to-sale improvement",-5.180970816827419,-2.7786940722621862,False
e548d139,322,15.333333333333334,0.19047619047619047,726065.5238095238,193526.85714285713,16.61904761904762,13.952380952380953,21,0,Mid,"Targeted training, quote-to-sale improvement",-3.085172637407437,0.4026501488605727,False
e56767cf,397,18.904761904761905,0.19047619047619047,1058455.619047619,264097.3333333333,16.19047619047619,18.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.109072312202459,0.7490875367631485,False
e62adc1e,443,21.095238095238095,0.09523809523809523,1054961.2857142857,220079.04761904763,15.333333333333334,17.047619047619047,21,2,High,"Retention incentives, high-value leads",0.10034716601848714,0.8089740856037522,False
e63b3cba,111,27.75,0.0,1812619.25,290995.0,19.0,23.5,4,1,Low,"Mentoring, onboarding refreshers",5.318131024157636,-3.0403470005325315,False
e6571109,422,20.095238095238095,0.14285714285714285,865133.7619047619,189918.61904761905,15.047619047619047,18.523809523809526,21,2,High,"Retention incentives, high-value leads",-0.6599160680486105,0.9230945913548686,False
e683ea04,440,20.952380952380953,0.09523809523809523,1065266.6666666667,231805.52380952382,16.857142857142858,17.428571428571427,21,2,High,"Retention incentives, high-value leads",0.3358199771487304,0.8878522104829004,False
e6ecff55,470,22.38095238095238,0.0,1231343.9047619049,226854.2380952381,14.714285714285714,17.571428571428573,21,2,High,"Retention incentives, high-value leads",1.290864736840662,0.7279497183856791,False
e728588a,515,24.523809523809526,0.0,1097819.857142857,205459.80952380953,14.333333333333334,19.571428571428573,21,2,High,"Retention incentives, high-value leads",1.7091864508313719,1.111139677695401,False
e73014ba,422,20.095238095238095,0.14285714285714285,1046558.1428571428,257165.19047619047,16.19047619047619,18.523809523809526,21,2,High,"Retention incentives, high-value leads",0.3319603110159549,0.8442641792441891,False
e7e3a8b0,379,19.94736842105263,0.10526315789473684,828482.2105263158,174912.0,16.789473684210527,18.57894736842105,19,2,High,"Retention incentives, high-value leads",-0.6868467828894774,0.5435399892402157,False
e8401018,350,16.666666666666668,0.09523809523809523,750938.9523809524,160388.38095238095,16.0,15.0,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.4254097143415407,0.4574971485667898,False
e8c6770b,420,20.0,0.09523809523809523,1129378.619047619,244964.57142857142,15.619047619047619,16.0,21,2,High,"Retention incentives, high-value leads",0.01192277020663263,0.5992856216423393,False
e906fb9f,401,19.095238095238095,0.09523809523809523,1107989.4285714286,234325.19047619047,15.80952380952381,17.904761904761905,21,2,High,"Retention incentives, high-value leads",0.10428589547003358,0.6177155989266168,False
e930f449,108,27.0,0.0,2029694.5,357676.25,15.5,22.0,4,1,Low,"Mentoring, onboarding refreshers",5.705964416257897,-3.504112344925638,False
